run_id,instance_id,solver_mode,solver_version,seed,config_id,repetition,stock_length,kerf,number_of_piece_types,total_demand,requested_length,length_distribution,demand_distribution,run_status,master_status,pricing_status,integer_master_status,termination_reason,schema_version,size_class,objective_value,number_of_stock_bars,lp_objective_value,restricted_integer_gap,total_waste,trim_loss,kerf_loss,overproduction_length,plan_feasible,number_of_cg_iterations,number_of_generated_columns,number_of_columns_added,initial_column_count,final_column_count,duplicate_column_count,final_reduced_cost,total_runtime_seconds,master_problem_runtime,pricing_runtime,integer_master_runtime,column_management_runtime,verification_runtime,unattributed_runtime,peak_memory_bytes,exact_pricing_calls,error_message,model_id,neural_inference_runtime,feature_preparation_runtime,number_of_candidates,number_of_selected_columns,exact_fallback_calls,speedup_vs_classical,objective_difference_vs_classical,code_commit,python_version,dependency_versions,hardware_id
5be72358a5ecfc4e7022472b3cdafb83e75f1ae98595f90daab52a6119dd2605,3eb804881591494848f167ba7b26a2b9267a3ba54e1727e6932ff3b14cd58e50,classical,classical-cg-v1,101,721fcb829c617d9efe9e1929e2d2db0e4a7564de32154ef6ad7eefce35691663,2,100.0,0.0,2,15,960.0,uniform_integer_v1,uniform_integer_v1,optimal_lp_restricted_ip,optimal,optimal,optimal,no_improving_column,benchmark-run-v1,SMALL,12.0,12,12.0,0.0,240.0,240.0,0.0,0.0,True,1,1,0,2,2,1,0.0,0.014185333013301715,0.004663916974095628,0.004702749982243404,0.004041542008053511,6.700001540593803e-05,0.0006293339829426259,8.07900505606085e-05,14444,1,,,,,,,,,,497b873e0359785f925ac26baa074f60f19ed266,3.11.15,"numpy==2.4.6,scipy==1.17.1","platform=macOS-26.4.1-arm64-arm-64bit;machine=arm64;processor=arm;cpu_count=10;threads=OMP_NUM_THREADS=unset,OPENBLAS_NUM_THREADS=unset,MKL_NUM_THREADS=unset"
62b55879fdbd2c39ca895f06bbea019461998776bc1883f4ceed9e01541705bc,d98437a9e4d1ee8f330f95435351e503b39e6dc899a005394a24ce46ef0bfc7d,classical,classical-cg-v1,202,721fcb829c617d9efe9e1929e2d2db0e4a7564de32154ef6ad7eefce35691663,1,100.0,0.0,4,19,1033.0,uniform_integer_v1,uniform_integer_v1,optimal_lp_restricted_ip,optimal,optimal,optimal,no_improving_column,benchmark-run-v1,LARGE,13.0,13,13.0,0.0,267.0,267.0,0.0,0.0,True,3,3,2,4,6,1,0.0,0.10011820800718851,0.020021248987177387,0.0428464169963263,0.03571324999211356,0.00011649806401692331,0.0013144589902367443,0.00010633497731760144,17676,3,,,,,,,,,,497b873e0359785f925ac26baa074f60f19ed266,3.11.15,"numpy==2.4.6,scipy==1.17.1","platform=macOS-26.4.1-arm64-arm-64bit;machine=arm64;processor=arm;cpu_count=10;threads=OMP_NUM_THREADS=unset,OPENBLAS_NUM_THREADS=unset,MKL_NUM_THREADS=unset"
6a2baf5cfebde1c3865626e856a840143cc587c1e7e1a0ee49099c6da4b064f5,d98437a9e4d1ee8f330f95435351e503b39e6dc899a005394a24ce46ef0bfc7d,classical,classical-cg-v1,202,721fcb829c617d9efe9e1929e2d2db0e4a7564de32154ef6ad7eefce35691663,0,100.0,0.0,4,19,1033.0,uniform_integer_v1,uniform_integer_v1,optimal_lp_restricted_ip,optimal,optimal,optimal,no_improving_column,benchmark-run-v1,LARGE,13.0,13,13.0,0.0,267.0,267.0,0.0,0.0,True,3,3,2,4,6,1,0.0,0.10117741601425223,0.01933329101302661,0.04798849901999347,0.032768208999186754,5.6291959481313825e-05,0.0009314170165453106,9.970800601877272e-05,17730,3,,,,,,,,,,497b873e0359785f925ac26baa074f60f19ed266,3.11.15,"numpy==2.4.6,scipy==1.17.1","platform=macOS-26.4.1-arm64-arm-64bit;machine=arm64;processor=arm;cpu_count=10;threads=OMP_NUM_THREADS=unset,OPENBLAS_NUM_THREADS=unset,MKL_NUM_THREADS=unset"
6b86f09ada97908718fbaacdb7c98facd3541ff7d06bbfd5422cfdf5a560c2a1,e89f36850422c2316a18c0e5c220f81c1d6ab1fbeb7c500622d6d755ac5409b2,classical,classical-cg-v1,102,721fcb829c617d9efe9e1929e2d2db0e4a7564de32154ef6ad7eefce35691663,2,100.0,0.0,2,9,432.0,uniform_integer_v1,uniform_integer_v1,optimal_lp_restricted_ip,optimal,optimal,optimal,no_improving_column,benchmark-run-v1,SMALL,5.0,5,5.0,0.0,68.0,68.0,0.0,0.0,True,1,1,0,2,2,1,0.0,0.015098333009518683,0.007418291992507875,0.004415790986968204,0.0025614170008338988,6.479202420450747e-05,0.0005698339955415577,6.820700946263969e-05,14107,1,,,,,,,,,,497b873e0359785f925ac26baa074f60f19ed266,3.11.15,"numpy==2.4.6,scipy==1.17.1","platform=macOS-26.4.1-arm64-arm-64bit;machine=arm64;processor=arm;cpu_count=10;threads=OMP_NUM_THREADS=unset,OPENBLAS_NUM_THREADS=unset,MKL_NUM_THREADS=unset"
6db07f3e0ee682e0db9c86245aa9f821a6c6fbc31f1d8611338c64f99f577fe0,6a97075552eaa33fc90b205108ea38eed24df5e00e18099237a5924d12beab13,classical,classical-cg-v1,402,721fcb829c617d9efe9e1929e2d2db0e4a7564de32154ef6ad7eefce35691663,2,100.0,0.0,8,50,3038.0,uniform_integer_v1,uniform_integer_v1,optimal_lp_restricted_ip,optimal,optimal,optimal,no_improving_column,benchmark-run-v1,XL,39.0,39,39.0,0.0,862.0,686.0,0.0,176.0,True,5,5,4,8,12,1,0.0,0.2070479999820236,0.04694258401286788,0.1494596659904346,0.00809754102374427,0.0002166249614674598,0.0020844999817200005,0.0002470840117894113,23672,5,,,,,,,,,,497b873e0359785f925ac26baa074f60f19ed266,3.11.15,"numpy==2.4.6,scipy==1.17.1","platform=macOS-26.4.1-arm64-arm-64bit;machine=arm64;processor=arm;cpu_count=10;threads=OMP_NUM_THREADS=unset,OPENBLAS_NUM_THREADS=unset,MKL_NUM_THREADS=unset"
7439b82b014e1da7c90192813ea35bf0682614e29003306b917abe46724671ce,b09c9bbfd876bc77c5440191ebfb1a02f5aa41b774b446ae71d1f3ca862891e9,classical,classical-cg-v1,201,721fcb829c617d9efe9e1929e2d2db0e4a7564de32154ef6ad7eefce35691663,2,100.0,0.0,4,29,1000.0,uniform_integer_v1,uniform_integer_v1,optimal_lp_restricted_ip,optimal,optimal,optimal,no_improving_column,benchmark-run-v1,LARGE,14.0,14,14.000000000000002,-1.7763568394002505e-15,400.0,326.0,0.0,74.0,True,3,3,2,4,6,1,0.0,0.1274397079832852,0.022129291988676414,0.07049533299868926,0.03309758298564702,7.600002572871745e-05,0.001499583013355732,0.0001419169711880386,17987,3,,,,,,,,,,497b873e0359785f925ac26baa074f60f19ed266,3.11.15,"numpy==2.4.6,scipy==1.17.1","platform=macOS-26.4.1-arm64-arm-64bit;machine=arm64;processor=arm;cpu_count=10;threads=OMP_NUM_THREADS=unset,OPENBLAS_NUM_THREADS=unset,MKL_NUM_THREADS=unset"
77db500348e5d6de51d65574564dc038f7d3bfb8428b96e7e2f07aee81ff65d3,b09c9bbfd876bc77c5440191ebfb1a02f5aa41b774b446ae71d1f3ca862891e9,classical,classical-cg-v1,201,721fcb829c617d9efe9e1929e2d2db0e4a7564de32154ef6ad7eefce35691663,0,100.0,0.0,4,29,1000.0,uniform_integer_v1,uniform_integer_v1,optimal_lp_restricted_ip,optimal,optimal,optimal,no_improving_column,benchmark-run-v1,LARGE,14.0,14,14.000000000000002,-1.7763568394002505e-15,400.0,326.0,0.0,74.0,True,3,3,2,4,6,1,0.0,0.13156462501501665,0.02371462495648302,0.07353770700865425,0.032709874998545274,0.00012725102715194225,0.0013406670186668634,0.0001345000055152923,17884,3,,,,,,,,,,497b873e0359785f925ac26baa074f60f19ed266,3.11.15,"numpy==2.4.6,scipy==1.17.1","platform=macOS-26.4.1-arm64-arm-64bit;machine=arm64;processor=arm;cpu_count=10;threads=OMP_NUM_THREADS=unset,OPENBLAS_NUM_THREADS=unset,MKL_NUM_THREADS=unset"
7ebb03f5b0ee3933db82253d56acff78ed882718074d52ddbd60b332985bf1c7,e89f36850422c2316a18c0e5c220f81c1d6ab1fbeb7c500622d6d755ac5409b2,classical,classical-cg-v1,102,721fcb829c617d9efe9e1929e2d2db0e4a7564de32154ef6ad7eefce35691663,1,100.0,0.0,2,9,432.0,uniform_integer_v1,uniform_integer_v1,optimal_lp_restricted_ip,optimal,optimal,optimal,no_improving_column,benchmark-run-v1,MEDIUM,5.0,5,5.0,0.0,68.0,68.0,0.0,0.0,True,1,1,0,2,2,1,0.0,0.01644854198093526,0.006441125005949289,0.005667207995429635,0.0037244579871185124,6.299998494796455e-05,0.0005104160227347165,4.233498475514352e-05,14107,1,,,,,,,,,,497b873e0359785f925ac26baa074f60f19ed266,3.11.15,"numpy==2.4.6,scipy==1.17.1","platform=macOS-26.4.1-arm64-arm-64bit;machine=arm64;processor=arm;cpu_count=10;threads=OMP_NUM_THREADS=unset,OPENBLAS_NUM_THREADS=unset,MKL_NUM_THREADS=unset"
82c3c29b6341f176f345a235c6968224adcba56db6e6b1d8095a894fd02acf9f,3eb804881591494848f167ba7b26a2b9267a3ba54e1727e6932ff3b14cd58e50,classical,classical-cg-v1,101,721fcb829c617d9efe9e1929e2d2db0e4a7564de32154ef6ad7eefce35691663,1,100.0,0.0,2,15,960.0,uniform_integer_v1,uniform_integer_v1,optimal_lp_restricted_ip,optimal,optimal,optimal,no_improving_column,benchmark-run-v1,MEDIUM,12.0,12,12.0,0.0,240.0,240.0,0.0,0.0,True,1,1,0,2,2,1,0.0,0.017026917019393295,0.006638334016315639,0.005888791987672448,0.003853083006106317,6.374999065883458e-05,0.0005250840040389448,5.787401460111141e-05,14893,1,,,,,,,,,,497b873e0359785f925ac26baa074f60f19ed266,3.11.15,"numpy==2.4.6,scipy==1.17.1","platform=macOS-26.4.1-arm64-arm-64bit;machine=arm64;processor=arm;cpu_count=10;threads=OMP_NUM_THREADS=unset,OPENBLAS_NUM_THREADS=unset,MKL_NUM_THREADS=unset"
8714f2c77259857b4ebbc1cf1929c4838336618c65564bc630aa43ec1d88f306,a0828ac52b3d58f01bfdadbd2eee43a27a4dc2fb83b298eb885be71d25ab31a2,classical,classical-cg-v1,203,721fcb829c617d9efe9e1929e2d2db0e4a7564de32154ef6ad7eefce35691663,1,100.0,0.0,4,20,1249.0,uniform_integer_v1,uniform_integer_v1,optimal_lp_restricted_ip,optimal,optimal,optimal,no_improving_column,benchmark-run-v1,XL,15.0,15,15.0,0.0,251.0,176.0,0.0,75.0,True,4,4,3,4,7,1,0.0,0.16056708298856393,0.03227962602977641,0.09203891604556702,0.034445750003214926,0.00012599999899975955,0.0015264590037986636,0.0001503319072071463,19461,4,,,,,,,,,,497b873e0359785f925ac26baa074f60f19ed266,3.11.15,"numpy==2.4.6,scipy==1.17.1","platform=macOS-26.4.1-arm64-arm-64bit;machine=arm64;processor=arm;cpu_count=10;threads=OMP_NUM_THREADS=unset,OPENBLAS_NUM_THREADS=unset,MKL_NUM_THREADS=unset"
878101581e2896f8a964eb6038948518194744039e02b15f0066e2097128c521,2db8f04b0672b4e39578ab96c31e1989f5e93a806b484a143f83761c7a1f4c50,classical,classical-cg-v1,301,721fcb829c617d9efe9e1929e2d2db0e4a7564de32154ef6ad7eefce35691663,1,100.0,0.0,6,28,1745.0,uniform_integer_v1,uniform_integer_v1,optimal_lp_restricted_ip,optimal,optimal,optimal,no_improving_column,benchmark-run-v1,MEDIUM,23.0,23,23.0,0.0,555.0,555.0,0.0,0.0,True,1,1,0,6,6,1,0.0,0.05391295801382512,0.007891332992585376,0.03819983301218599,0.005935666995355859,0.00016016699373722076,0.0016249170002993196,0.00010104101966135204,16637,1,,,,,,,,,,497b873e0359785f925ac26baa074f60f19ed266,3.11.15,"numpy==2.4.6,scipy==1.17.1","platform=macOS-26.4.1-arm64-arm-64bit;machine=arm64;processor=arm;cpu_count=10;threads=OMP_NUM_THREADS=unset,OPENBLAS_NUM_THREADS=unset,MKL_NUM_THREADS=unset"
8e82721ccddf88ff6ce1fa7690d1e494e31c771fec8321f240dfd26ac344ea19,35714b99e7af814094a2bd53d0a82a4c33fb1c3bcdedddf861740c744140d125,classical,classical-cg-v1,302,721fcb829c617d9efe9e1929e2d2db0e4a7564de32154ef6ad7eefce35691663,2,100.0,0.0,6,35,2303.0,uniform_integer_v1,uniform_integer_v1,optimal_lp_restricted_ip,optimal,optimal,optimal,no_improving_column,benchmark-run-v1,LARGE,30.0,30,29.5,0.5,697.0,663.0,0.0,34.0,True,2,2,1,6,7,1,0.0,0.1081843749852851,0.0159229580021929,0.04660129200783558,0.04344041700824164,0.00015287497080862522,0.0019442499906290323,0.00012258300557732582,18486,2,,,,,,,,,,497b873e0359785f925ac26baa074f60f19ed266,3.11.15,"numpy==2.4.6,scipy==1.17.1","platform=macOS-26.4.1-arm64-arm-64bit;machine=arm64;processor=arm;cpu_count=10;threads=OMP_NUM_THREADS=unset,OPENBLAS_NUM_THREADS=unset,MKL_NUM_THREADS=unset"
96394ced98db92b8d744cb41cb241e7c22704313f68cb60e0546351cdd40d481,35714b99e7af814094a2bd53d0a82a4c33fb1c3bcdedddf861740c744140d125,classical,classical-cg-v1,302,721fcb829c617d9efe9e1929e2d2db0e4a7564de32154ef6ad7eefce35691663,1,100.0,0.0,6,35,2303.0,uniform_integer_v1,uniform_integer_v1,optimal_lp_restricted_ip,optimal,optimal,optimal,no_improving_column,benchmark-run-v1,LARGE,30.0,30,29.5,0.5,697.0,663.0,0.0,34.0,True,2,2,1,6,7,1,0.0,0.10462908298359253,0.01651187500101514,0.04621850099647418,0.0398042919987347,0.00016266695456579328,0.0018029579950962216,0.00012879003770649433,18818,2,,,,,,,,,,497b873e0359785f925ac26baa074f60f19ed266,3.11.15,"numpy==2.4.6,scipy==1.17.1","platform=macOS-26.4.1-arm64-arm-64bit;machine=arm64;processor=arm;cpu_count=10;threads=OMP_NUM_THREADS=unset,OPENBLAS_NUM_THREADS=unset,MKL_NUM_THREADS=unset"
973949e9a72925fd521a18e4cd0b6dcafcaaf7830afc54ae694295f48d5cbc8d,2e8d6ecbaa342a376ff4bf4c2261c4dc9641091f94c4aebbb8364b9e2584f6af,classical,classical-cg-v1,103,721fcb829c617d9efe9e1929e2d2db0e4a7564de32154ef6ad7eefce35691663,1,100.0,0.0,2,12,506.0,uniform_integer_v1,uniform_integer_v1,optimal_lp_restricted_ip,optimal,optimal,optimal,no_improving_column,benchmark-run-v1,MEDIUM,7.0,7,7.0,0.0,194.0,194.0,0.0,0.0,True,1,1,0,2,2,1,0.0,0.016967833013040945,0.006413334020180628,0.005906209000386298,0.0041162080015055835,6.983298226259649e-05,0.00038441698416136205,7.783202454447746e-05,15176,1,,,,,,,,,,497b873e0359785f925ac26baa074f60f19ed266,3.11.15,"numpy==2.4.6,scipy==1.17.1","platform=macOS-26.4.1-arm64-arm-64bit;machine=arm64;processor=arm;cpu_count=10;threads=OMP_NUM_THREADS=unset,OPENBLAS_NUM_THREADS=unset,MKL_NUM_THREADS=unset"
9a9ac58d189b2290bca9699b25a53aaf6afba202b2ccaa0be1773c14f100878e,b7dc915107b5020410fb5597772f3b4a18c1dc4ded8e114a35d3dc5e895e96cc,classical,classical-cg-v1,403,721fcb829c617d9efe9e1929e2d2db0e4a7564de32154ef6ad7eefce35691663,1,100.0,0.0,8,48,2254.0,uniform_integer_v1,uniform_integer_v1,optimal_lp_restricted_ip,optimal,optimal,optimal,no_improving_column,benchmark-run-v1,XL,24.0,24,23.888888888888893,0.11111111111110716,146.0,132.0,0.0,14.0,True,12,12,11,8,19,1,0.0,0.45752033399185166,0.0983229159610346,0.3320625809428748,0.02105129198753275,0.0002757509355433285,0.005161833018064499,0.0006459611468017101,41073,12,,,,,,,,,,497b873e0359785f925ac26baa074f60f19ed266,3.11.15,"numpy==2.4.6,scipy==1.17.1","platform=macOS-26.4.1-arm64-arm-64bit;machine=arm64;processor=arm;cpu_count=10;threads=OMP_NUM_THREADS=unset,OPENBLAS_NUM_THREADS=unset,MKL_NUM_THREADS=unset"
